Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
12235,-4.214874857306637,5.155761022350727,-12.886962178933484,2.594279096012545,-1.5014128444815695,-5.5026089809112895,-7.193239034788398,0.2872921765261909,-4.116189697096583,-7.922382341910104,4.581697565283946,6.275198943483003,0.2034393157457403,-11.415970234212471,-0.29647987667013304,-6.949342697035403,-8.164279030918514,-1.66010730648005,3.1993519407807973,-0.45865924463581914,0.3998384193242422,-0.25103657730685075,-0.472382046297924,-0.7030279805691224,0.056564388019732334,0.9521451202416612,0.5466150857859562,0.3858398647891576,1.05
13695,-1.0706674266508582,1.1950905055313392,-5.039887937967312,0.9099422043470498,-1.4931602453241022,-0.1576499089220636,-7.307785754663504,3.0943380762710135,-4.1270857289927925,-8.125380223210149,3.0185646980539,4.976618134160062,1.1991175181885558,-5.407040317633396,0.24790767685207118,-7.585860227541614,-5.62007306050176,-0.08428856320622324,1.656997110446223,-0.026179499067464952,1.673540880892392,0.00953880611265373,-0.3174682760308495,-0.04497884048200555,0.9672339301962332,0.12706247040820523,0.31406576623196203,0.22720737326194634,237.41
12328,-2.132052033627269,-0.5827623083169324,-6.6113624453831665,6.555076362385913,-3.5717137523097517,0.8233477742765222,-4.2706457142034,0.1023860665558164,-6.158445004845527,-3.39173437084873,5.213114469483544,-0.5610297419912293,-1.8985316077038228,-3.8705695655433066,-1.1109333314068088,-7.934252873497563,-11.748280334356728,-2.0387330104768506,0.5201785770959468,-0.6332387163906928,0.07907159171917638,-0.08908156579617613,-0.308549977105405,0.2726124555909266,0.9470604196913441,0.12615877529778213,0.4487010472391856,-0.2677805436281455,6104.57
13093,-5.9997197557071695,0.4747808631934062,-3.8036970527669793,5.245567108856099,-3.4560049113583577,-1.4631366205754426,-7.110072137688428,-0.20793386953825121,-2.3634722271548734,-3.616840760458004,4.9790565398436035,4.693721098299898,-1.2808590024562163,-3.164174116475542,-1.6098577440974524,-4.770701436147355,-9.317738523609743,-1.975083289617893,1.1927202741163196,-0.22774206847905737,-0.19039221875232548,0.18536121487905605,-0.9599889392335742,0.15003024094974307,-0.1548432004813658,0.510478017726093,0.18116387125613054,0.29466678061304347,119.57
12626,-4.731473428848349,3.3945309399753154,-8.509652585778026,3.8862302545471796,-3.745743529958139,-1.8480166957113466,-6.183676073040047,-0.3210246869596435,-0.48384752971963685,-0.3534919175306306,8.500591549108572,5.381954215751911,-0.6748038394354263,-7.7745438434429905,0.8903637609486096,-8.101692178389474,-9.237845432327582,-1.6806975715518757,0.3080962070490103,0.20291314207641925,-0.32385958401288817,0.6388637553268268,-0.033895296440475224,-0.2668573369527375,0.7494099233347539,0.7247224005603387,0.234405377033493,-0.028933293311656283,303.78
11594,-8.304679731012307,3.1464018520665813,-9.097118239758146,3.8121541575373747,0.5408623853456985,-1.6511587080791332,-4.753905815272812,-0.366974372263831,-1.4826072581196865,-9.367863951551474,4.552104200044428,3.2417781635234224,-0.05919718613081537,-13.943999981891544,-0.5739496919674502,-3.1152910639150173,-13.28357309574979,1.41902704476394,-0.8689156037168143,-0.22595602261507317,0.7932330912568851,-0.2434903800774324,-0.44106928019377273,-0.5138398586314856,0.7167956482317529,0.04944400817061245,0.4867987485674416,0.3074524126888776,7.88
12849,-5.509058982293889,4.01720339725814,-10.78106480421912,5.49399990089745,-1.1549477277211966,-1.1698193211931036,-3.8308306860918275,0.6282453334773571,-6.09799529411137,0.09703414474262614,3.261461434140008,6.437335830744218,-2.204107581147173,-11.019286217785359,0.08210871708633155,-5.195328908521598,-9.726943226783296,-3.030384492612456,-0.9549765656302852,-1.5334853323685393,0.10952845029359158,0.6100748104807849,-0.9363346307085267,0.31480523159284557,-0.3247717085269458,-0.08562909771861418,1.0485419388366577,0.15830420962376524,10.43
14029,-0.3212731000019066,2.024452076499893,-9.030247924371233,1.5218090731688045,-2.9725189386133826,-2.91332395497613,-3.62075252354829,0.46526464130488543,-4.323751459358122,-7.298754737314345,4.576710088537484,3.7076889364387267,-2.0226086947338153,-4.614746882924824,-0.322877278176267,-7.743740205978352,-14.476409638698987,-2.4884637783519543,1.6833958304396492,-0.4533099675633513,0.7835588380226881,-0.02925225453533037,0.5004497852211219,0.24627885045959533,0.1501554704203785,-0.11269890406502706,0.392251115630859,0.22559186639067277,0.93
13609,-8.10986574283608,3.1689885007835574,-13.400359735172442,4.282988593653689,-0.3698011431466467,1.5463135142395432,-4.826062170185504,0.23408401176380766,-5.511046300083007,-1.856035824196291,4.484274528598111,5.836871056667671,-1.3355073016520933,-9.554904174155606,1.024900450688883,-6.900208039406764,-6.106201671797024,1.888914741654713,2.3826934962718735,0.690951602549231,-0.10032605664976893,-0.24042860533364052,-0.14100212282251964,-0.46431032145999496,-0.3532559106953262,0.5633645500150017,0.0986893061487593,0.22848031660331078,104.27
13632,-0.08177572048113105,3.7808611622596704,-5.130903892816811,5.810855277681162,-3.8004659709252104,-0.9771337196203578,-5.492357799267044,-0.4246148014313852,-0.9086102982047024,-8.66104884542925,0.2750404600240048,1.9996750265294456,-0.10728165061008674,-10.219377167701484,3.1136690659755653,-2.1805258435649217,-5.597982669243642,-1.846980722840607,-1.036158525291246,-0.07145449820858146,0.5423743633950168,-1.1447649050832664,-0.6419574789847908,0.18101516110644825,0.24650652560762015,0.0676677791502841,-0.10397050784872174,0.31818720925188715,8.29
11406,-0.013541872219619285,3.985040691592513,-8.383524476239648,5.8341491082807595,-4.38500889429381,-1.0494940782675293,-7.50763406601666,-0.2669802792376932,-4.152834875163456,-1.6274927157060193,0.7270165255299448,4.450410481081025,-0.5535667637424173,-2.1994130615295697,0.8806490338801971,-5.824965641376424,-8.041338504795716,-0.22889306552165825,-0.19584416339206642,-0.8103040390171452,1.1572282734876123,0.016651934060727687,-1.1746163541697388,0.2202416302717564,0.2774507262765157,0.17393153362110433,-1.0175792966621757,1.013739168163452,7.13
12693,-7.266555654270067,0.7356046058514317,-6.4604799469084755,0.5497590516290894,-3.6004828781159888,-0.5902922143911167,-3.281626352778339,1.7704382303429635,-5.1229320877275075,-4.801191329454474,4.393861276360296,3.2925680221465927,-0.2966232903277467,-7.033192237940812,0.7914123628340758,-8.70968773969007,-5.499155817255141,0.8831995805488905,1.127167338039542,0.601918342558779,0.4317768039337806,-0.025815290521823783,0.4529068604495582,0.43151627675452997,0.5213610043319157,0.09798811230584004,0.1693509897940378,0.5529339684020668,25.74
11047,-2.2192868618512107,0.6550818299651412,-9.100410796046745,3.3177344420540082,-0.46239287106158733,0.3110421738513125,-9.988281137177372,-0.20490247055584093,-3.578151958517112,-4.826457192605313,3.330901737266023,3.4469603017063637,0.2557086709267238,-11.118155935932533,0.21489292603499854,-4.149708546351899,-7.986502823235415,-2.8411361651773896,0.9474715573755337,-0.8344725604559662,0.1598260474538816,0.5519359428133565,0.30018276539789646,-0.4001782531898025,-0.5727436087205207,0.19896170024693505,0.9991245459723674,0.1660683557979317,1.03
