Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
64334,0.8044796283156525,1.1963661193289206,0.6986086399818402,1.2614480033884592,0.9589103809715391,0.843654004354893,-1.2752908305008241,0.9424350985409862,0.3941370803014552,-1.0179264617733286,1.1639699397045036,0.3276215101539388,0.7402511022305844,0.06771327929352453,0.3548295628053644,-0.13801146435841363,-0.20527145078674278,-0.39084858675912626,0.15335991495737566,0.3585140562296486,-2.561476953172844,-1.2948948654739887,0.11428674919114498,2.5363545779880456,0.6366931852694527,-0.20894500530046284,-1.3203285081911698,-1.3323298352908404,5.8
65065,-1.1163217834246237,0.32218308863799766,0.3889133170386228,0.047060983009647187,-0.026154533454966516,-0.8607141519130721,-1.1108963931561,1.7957564235576307,1.1640573912535732,-0.22455708888786305,-0.24660998526640227,-0.5586314503959678,-0.5938592661323989,1.9715949184860275,-1.2147873472211475,0.9778621553573599,0.02126627927823277,-0.23170701182320125,0.0820271250163159,1.526613125054937,0.01354521223909724,-1.3559061610070724,1.1843342687331273,-0.7067220348488069,-1.2591659353448867,1.7877460893599466,-0.5349345304209765,-0.8995556622957581,39.62
65134,-0.8906817040695116,1.1526738604930258,0.32054186899385717,0.3377533796554505,-0.7869871319287403,-0.40919347860846883,1.6102868361992717,2.703471248315427,-1.37584383377187,0.2926470651133428,0.5042893726613908,-2.3612762735849957,0.7561211286330234,-0.8716926991720246,0.6313119702018057,-0.5840938804104361,-0.24888653553969028,0.28908808547307163,-2.3334254073286242,-0.3970251172826442,0.06046643782435804,-0.5387890861108182,-2.8256905327015245,-1.2141300035790834,-1.6568031305932283,-0.13008582273711156,-0.8847434847996885,-2.314612434575714,84.22
64763,0.3254566525180518,0.2550004045549661,-0.891727617279985,0.12791265635084434,-0.8823779970463297,0.10922409832783309,-0.6656984412189746,-1.0136333542363545,2.015790070092242,-0.47283904483330114,-0.9085219720085864,-0.5488057473405075,0.1257139018262225,-1.4278303751139265,-0.12761590265496695,-0.32650377776533046,0.1900104425952003,1.541231416588047,0.8306021731472972,-0.41733838170111937,1.149668078156937,1.331389316609398,-0.09481299818422519,-1.1686751681480507,0.3928399545774863,-0.06404424716718145,-0.8703210988381447,-1.2659592024772999,187.33
65820,0.9235572993301201,-0.4341769731289127,0.743011626778653,0.5985083254089608,0.3635866407380762,-0.9977622375828317,-0.7223368874201395,0.0815277046429479,-0.39382775706628087,0.33631403491225953,0.9228320368415136,-0.5779532115878618,-0.9591526892280992,-0.4538097031069589,1.766233758595913,-0.6965442623093533,-0.6799405679633415,1.3697465828080226,0.3395128469616183,0.05256384932333005,1.218707995678393,0.21957032164565055,-0.04062295298643637,-1.7032549030344526,-0.18372150845423874,-1.309646375689604,1.483797981287408,-1.257777089697162,78.13
65473,1.2906713164297732,0.24832258038158075,-1.6683228377789894,0.8474378998518272,-0.054207941672988286,-1.4498955899535517,0.18198795948435886,2.36063631077303,1.6568902635222633,-0.6927758042281635,-0.08401789955689382,1.260190211963855,0.013650318565217767,1.3192659429569153,0.5669790435539914,1.3512089406969559,0.012413226653177366,0.7508852879972108,1.9800732026170924,-0.38503704176236164,-0.7465574029957274,-0.9010841469749498,-0.9136148311264088,0.8953942210775786,-0.01950173495218238,1.585600811220734,-0.30648921620303365,0.15797760591389787,25.21
64921,1.3862687671784293,-0.6986004126477325,-0.28911310243802174,-0.04433509272112589,-0.27975365675857433,0.6000762411333,-1.4795784215100865,-2.0770475875086643,-0.2269567856561276,-0.2789139603081725,0.8273884395959487,0.4081340376936853,2.0800873464559335,0.49329182451501963,-1.2450954436533848,-0.5407938555315592,-0.3373851398056107,-2.1424275444199403,-0.09951371639153214,-0.9205172766119786,-0.8173201177798511,-1.4545718108615795,-0.7048236553983913,0.2458637759591901,0.19083045777059954,-1.018619420222494,0.7049132607482884,1.393125112647702,870.07
65356,2.033130779916103,0.43430606015609097,-8.254821051653649e-05,1.755027898984873,-0.9836716129753924,-0.6324987272490533,0.44355113454720707,-1.2173964374060584,0.3888278973725972,0.5216701900763303,-0.541293819961833,1.5594829977082059,-2.189179927664525,0.5444557304273128,-1.2522725128446948,0.38528050909350287,0.8609785615878351,-0.4821777920768131,0.40488733510927605,1.4364213183797592,0.9853743164695805,0.9209979642448558,1.089446438176328,-0.2245333238057586,-0.13123350461785593,1.0606741747298563,-0.5041824177935436,0.632465364217731,100.88
66159,-0.29761552015445764,-0.19172912345195012,-0.8367164598550129,-0.14004976072326222,0.3365873763951798,-0.3783975099455674,0.8595669650393477,-0.2775288835647025,1.9403117007685107,-0.35335060134713003,-0.6444536180355702,1.348214847388171,0.5495139097929574,0.42715307090107746,0.2967592733216898,0.7015978143709167,0.3508864364975498,-0.0267820876235723,-0.2875441970937398,-1.483150496047319,-0.07988851604524713,0.9157952158597347,-1.368423411130749,-0.7560299573571765,0.23987906710494855,0.7436502099009226,1.2497403115606671,-0.7714501043834141,235.8
65136,0.6381049650632532,1.1231582819719355,-0.2782366260845388,-0.21775918120556997,1.461650718369838,-0.8256778738243409,-0.2807378356455342,0.7178206642432444,1.1128669524012884,0.0037729715648704143,0.4578120147894521,0.8144454493583962,-0.8525560731384578,-1.5531890163331945,-0.1389225563872622,0.27177023679600265,1.1919780399492048,-0.0783282083480603,-0.5279822424967797,-0.5856330762744894,-0.8227653906649152,1.9953786744682254,-2.8608637637938985,-0.6623988647191004,-1.1500464711305405,-0.5186809533700018,0.7243437207568679,1.0304899771574836,43.92
